Name,G
dickinson?,2
didi,6
died.,4
diet,2
different,1
differenti,1
dig,5
"digging,",1
dillard,9
dimens,1
diminish,1
"dinner,",1
dirti,1
disappointing.,2
"disaster,",2
discrepancy.,2
dispirit,1
"disruptive,",1
distanc,14
distance.,1
distribut,18
dividend,3
djaldi-tabdi,1
doc,10
dolezaj,1
dome,2
"dominating,",1
domino,1
"don't,",1
doniyah,2
donlon,1
"doolittle,",1
doom,8
door!',1
door.,2
double-figures.,1
draft-night,1
drag,2
"drag-outs,",1
dragic,41
dragic',2
dragic.,2
draining.,1
draper,6
dress,2
drew,91
driven,1
driveway,1
"drops,",1
"ducks,",8
dud.,1
duke’,18
dumbfounded.,1
dunk,145
"dunked,",1
durr.,1
dutchman,4
dwane,7
dwayn,14
dynam,14
"dyson,",1
dystrophy.,2
each,12
earl,1
"early,",23
early:,1
earned.,2
earsplit,1
"earth,",4
easi,63
"easily,",3
"ecstatic,",1
"edge,",8
editor,2
edwards’,2
effici,34
efficient-if-not-spectacular,1
eight-minut,1
eighteen,1
"eighth,",1
eighth-plac,7
eject,8
elaps,1
elder,3
element:,1
elev,11
elevation.,1
elgin,3
ellington,12
"elliott,",1
ellis.,1
elyjah,3
embark,2
"embarrassing,",1
embattl,1
embiid',1
embiid.,1
"embraces,",1
emili,9
emmaniel,1
emphat,12
end,385
endia,1
ends.,4
energ,1
energet,3
energi,25
enforce.,2
"engineering,",1
enough?,2
enraged.,1
entir,60
equival,1
era),1
erupt,1
espn’,2
establish,18
"estimates,",1
"etc.,",2
"ethic,",1
eugen,1
eugene.,1
evan,29
even.,2
evening',1
evening.,2
"evenly,",2
event,52
events.,5
"eventually,",5
everybody’,1
everyone.,2
evid,22
evolut,3
ewe,1
ewing',1
ex-duk,1
exasper,1
excit,75
"excited,",4
excus,9
excuse.,1
execut,45
exist,7
exist?,3
"expected,",10
experience.,11
"experts,",2
explained.,2
"exposure,",1
extort,16
extortion,4
extra,52
eyassu,1
eye-pop,1
"factory,",2
"fadeaway,",1
faded.,2
fail,65
"faith,",1
"fan,",1
fancy.,1
fandom,1
"fans,",20
fans:,1
fantast,11
far.,18
"farewell,",1
farther,2
fasciitis.,2
fastest,1
fat,2
fate.,1
"favor,",3
"favorite,",3
favorites-heavi,1
fay',1
featur,81
felisha,2
"fencers,",1
"few,",4
fewer,10
fewest,11
fife,1
"fifth,",2
fifth-year,15
"figures,",8
figures:,1
film.,1
filmmak,4
filmography.,1
"finally,",7
"finger,",1
finish,429
finisher.,2
"fire,",2
first-ev,6
fish,1
fit;,1
fittingli,3
fix,7
fixtur,4
"fizdale,",1
flag,1
flang,1
flatten,1
flavor,5
"flaws,",1
flew,6
flexibility.,1
flinch,1
flirtat,1
flood,5
floor,114
florida’,4
flows:,1
flurri,3
flush,3
focuss,2
foil,1
follow,198
follow-up,3
"followed,",2
foot.,14
foot/to,1
footbal,40
"football,",7
for.,7
ford',1
ford.,1
forearm,1
foreseen,1
forever.,4
forget,16
forgiv,2
forgiven.,1
fork.,1
form,8
format,6
fort,2
forward',1
forward.,3
"fought,",2
"foul,",6
fouls.,9
foundat,9
foundation.,2
four,952
four-hour,1
four-point,25
fournier,14
fourth-lead,1
fourth-longest,2
fourth-youngest,2
fourth.,19
fowl,1
francisco-bas,1
franklin,7
fred,17
"fredette,",7
"free,",4
freed,3
freelanc,2
french,8
frenzi,3
frese.,3
freshman,228
"freshmen,",7
freshmen:,1
friend,51
friends.,2
from?,2
front,78
frost.,1
frown,1
froze,1
frustrat,19
fuel,13
full,50
"full-time,",1
fullerton,1
"fullest,",1
fun.,15
fund.,1
fuss,1
gaels',2
gaels.,1
gaitley.,1
"gamble,",1
gambler,5
gambling-fre,1
"game,’",1
game-chang,4
game-decid,3
game?,1
game’,8
gap.,3
garden,9
garland.,2
"gas,",2
gay,3
gem,1
gener,47
genes.,1
genteel,2
geoff,1
geoffrey,3
geometri,4
gerald,3
gert,1
gervai,1
gesture.,2
get,996
gets.,2
gianni,23
gift,6
giggle-fil,1
gilliam',4
gingerli,2
"ginili,",1
girl,14
given.,1
glanc,6
glare,1
glorifi,1
"go,",38
go?',1
gobbl,1
gobert,23
god,7
"goes,",3
goins.,3
gold,15
"golden,",1
goldwir,2
gone,48
gonna,5
gonzaga’,6
goodnot,2
goofi,1
gopher,45
gordi,1
gorgui,2
graciou,1
grade.,1
gradual,4
"grandmother,",1
grandson.,1
grasp.,1
grate,12
gravity-defi,1
"gray,",2
great.,21
greater,3
greatest,15
"greats,",2
"greed,",1
green,52
greenberg,1
grin,1
"grind,",1
grocer.,1
groggili,1
"groin,",2
ground.,1
group,79
grown-up.,1
"guard,",37
guebert',2
guebert.,2
gulf,12
gumbart,4
gun,5
gundi,3
gunner.,2
gustafson-l,2
guys.',1
"haarms,",1
hachimura,73
hackensack,2
hadn’t,1
hairline?,1
"half),",1
"half,",213
half-centuri,1
halftim,181
hall,99
ham-head,1
hamilton.,1
"hammon,",2
hamson,4
hand.,9
handful.,1
handili,1
hankin,2
"hanna,",2
hanniti,2
harbor,3
"harder,",3
hardli,12
harkless',1
hatchell',1
"hawkeyes,",2
hawkeyes’,2
"he,",1
headaches.,1
headliner.,1
heap,2
"hearings,",1
heartbeat.,1
heavy.,2
hedg,1
heels',8
heels.,15
"height,",2
held,176
"hell,",1
"hello,",2
help.,9
henry',1
henry.,3
her,21
here',17
here.,33
hernagomez,1
"hero,",4
heroes.,1
hershey,1
hesit,2
hey,2
hezbollah,1
hiccup:,1
high-pow,3
high-profil,6
high-tech,2
highest-paid,1
highlight,24
highlight-worthy.,2
hill),7
"hills,",2
hilton,1
him!,1
hired.,2
hit,460
hoard,1
hobbled.,1
hoiberg',4
hoiberg.,1
hoist,2
hokies.,1
hole,33
holloway,5
hollywood,6
holmes',2
holmes.,1
homesley.,1
homestand.,3
honolulu.,2
hop,4
"horizon,",1
"hospital,",2
hotel,18
hound,2
houston,178
houston',23
houston-kentucki,2
houston.,21
how,16
"howard,",14
http://bit.ly/2uksssu,4
https://apnews.com/search/paul%20newberri,7
https://bit.ly/2tuetn,1
https://twitter.com/ralphdrussoap,2
hubbub,2
huddle.,1
hugh,7
hull.,1
hump.,1
hunter',1
hurley,15
hurricane-wrack,1
"husband,",1
hush-money,2
huski,103
"hut,",1
"hutchison,",1
hyperextend,1
hyun,2
i'm,304
iacobelli,5
ian,2
ibaka,4
icon,6
"idea,",1
ideas.,1
idl,5
idle.,1
idol,4
iggi,1
ignore.,1
"ii,",1
iii.,1
illeg,5
illness.,14
illustr,5
immediately.,3
immun,2
impair,1
implic,4
"important,",9
impos,9
impressive.,4
"impressively,",1
improv,77
improvement!,1
improvements.,1
"in-your-face,",1
inabl,3
"inappropriate,",2
"inbounding,",1
inc,6
incent,5
inches.,3
"incident,",3
"inclusion,",1
"income,",1
"increased,",2
"incredible,",1
increment,1
increments.,1
indianapoli,1
"indianapolis,",1
"individuals,",1
inexperienc,3
infinitesimal.,1
injury/illness.,1
"innovation,",1
insid,60
inside-outsid,1
insist,12
instagram.,3
institut,5
"intensity,",2
"intentionally,",1
intercollegi,2
"interest,",2
interesting.,1
internally.,1
internet.,1
intersect,2
interview,27
"intrigued,",1
introductions.,1
investigation.,15
investor.,1
invinc,1
invitation.,4
ion,3
"iona,",6
iona-north,1
iona:,1
iowa,273
iran-contra,1
iraq.,1
ire,2
irwin,5
isaiah,14
"isolated,",1
isra,5
"issue,",7
isu',1
it',359
it.,217
itali,1
"itself,",1
ivanauska,11
"ivanauskas,",3
"iverson,",1
i’v,19
"j.,",1
j.b.,2
jack',1
jack.,1
jae,7
"jaguars,",2
james',5
james.,2
jantel,1
javal,8
jazz.,4
jen,10
"jenkins,",1
"jennings,",3
jermain,5
"jerome,",3
jersey',1
jersey.,4
jill,4
jimmi,15
joe,44
joe!,1
joedi,1
joen,1
johnson,106
"johnsons,",2
joint,3
jokic,9
jona,11
jonathan,9
jose.,3
josef,1
"josh,",1
journalist,8
journeyman,1
juan,1
"judge,",1
"judgment,",2
juli,12
juliu,11
jumbl,1
jumbotron,1
jumper.,4
jusuf,9
kadeem,1
kaepernick’,1
kaila,5
kalani,27
kaleb,6
kalscheur,16
kalscheur',1
"kansas,",21
kareem,3
kasiyahna,1
kate,2
"kc,",1
kennedi,13
kennedy',3
kenpom',9
kenpom.,2
kenrich,2
kentucky?,1
keve,3
khalil,4
king,74
kiosk,2
kispert,9
kleber,2
knee),5
"knockdown,",1
"know,",41
know:,1
knows.,1
knoxvil,3
"koch,",1
konchalski,4
konchalski.,1
konig,1
konig’,1
korda.,1
ku',2
l.s.u,1
"lab,",1
label.,1
lacked.,1
laden,1
"ladies,",1
laettner',2
lagerald,7
laguna,2
laid,8
lair,1
lake,88
lanc,3
landri,5
"lanes,",2
langley,1
langton,10
"lap,",1
"large,",1
larger,6
lasker,1
last-ditch,3
last-plac,3
late-march,1
later.,13
laughing.,3
laughter,1
lavar,1
"law,",2
lawsuit,16
layoff,2
layup.,23
"lazarus,",1
lead.,138
leading-scor,2
leaf,1
"league,",22
learn.,1
lectur,1
"led,",1
lee’,1
"left,",79
left:,1
legaci,3
legacy.,3
legendari,4
leonard',1
leonard.,2
leonhardt’,1
"leonsis,",1
lesli,13
lessen,1
lesson.,2
levels.,4
levert,4
lexu,1
lgbt,1
liberti,61
liberty.,1
lie,22
"life,",11
lifer,2
ligament,3
likelihood,1
"likelihood,",2
lil,1
lillard',3
lillard.,1
limit,56
limited-edit,1
limping.,1
line?,1
lineman,1
"lions,",5
lipscomb,6
liter,6
litk,2
litter,1
live,58
livingston,5
llc,3
loan,1
"lobs,",2
lockdown,2
locker.,1
loera,2
loft,1
logic,1
longwood,3
lonzo,6
lopez',3
lopez.,1
"losing,",2
lot.,20
"louder,",1
love',2
love.,1
"low,",7
low-qual,1
low-turnov,1
lower,34
lowest,12
"lowry,",2
loyal,3
lpga,8
lsu-yal,1
lsu?,2
"luck,",1
luck:,2
luckili,2
"lue,",4
m-v-p!,1
"m.v.p.,",1
"mabrey,",1
maci,15
mackey,1
made-up,3
madness.,10
magee',7
magee.,6
maggard.,1
"magic,",5
magic:,10
magnificent.,1
maine:,1
major.,1
maker',2
malcom,1
malic,1
malici,1
mamadi,20
"man,",19
man-to-man.,1
manager.,2
manchester/th,1
mandat,2
"mandate,",1
manek,2
"manfred,",1
mapl,6
"marches,",2
margins.,3
marian,1
mark.,18
markel,7
"market,",5
marquette',12
marquette.,25
marshall',1
"martinique,",1
"marty,",2
mary',28
mary’,13
mascot,4
massacr,1
match-up,1
matchup.,22
"matter,",6
matthew,38
"matthews,",2
mattiello,1
"mattingly,",1
"mature,",2
mauric,3
mawien,1
maxi,2
mccaffrey,2
mcclain',2
mccollum,11
mccoughtri,1
"mccowan,",7
"mcdonald,",2
"mcilroy,",1
mckeon,1
mclemor,5
"mcmahon,",2
mcmillan,1
mean,73
meaningless.,2
medal,2
"medicine,",1
"meeks,",3
"meeting,",3
meier,3
membership,1
menacingli,1
mendelson',1
"mentality,",1
mere,16
merl,3
merril,6
merrill',1
merrill.,1
messag,24
met.,1
meteoric.,2
mfiondu,20
michaela,4
"microscope,",2
mid-1980,2
mid-eastern,4
mid-january.,2
midpoint,4
migrant,1
mikayla,7
military.,1
million.,52
milwaukee;,1
ming.,1
minneapolis.,23
minnesota-michigan,4
minut,435
minutes,1
"minutes,",55
mirotic.,1
mirror.,1
mish-mash,2
mississippi,145
"mississippi,",9
mississippi:,2
missouri,115
misspel,1
"mitchell,",6
mix,15
mixtur,2
"mlb,",2
mo.,28
mobile.,1
mogul,1
"moines,",54
moines:,1
mom,10
moment,93
momentarili,1
"momoa,",3
monday',19
monday.,32
monetari,1
money,67
money?,2
monk,8
monta,1
"montana,",2
montana:,2
month,66
"mooney,",3
moot.,1
mop-up,1
"morant,",37
moretti.,1
morris',2
morris.,2
mosqu,5
mostli,23
mother.,5
motion.,2
motiv,10
"motivating,",1
mountain,21
mourn,3
"moute,",1
mouth,9
mouthpiec,1
move?,1
movie.,1
msnbc,2
muck,1
mudiay,3
"mulkey,",7
mull,1
multi-part,3
multiyear,1
muscala,1
music.,1
mustapha,2
mustian,1
mwc,1
myer,7
myopic,1
n.c.a.a.’,7
n.f.l.,4
"na,",1
nanna,1
naomi,1
nap.,1
nation’,6
natisha,6
"native,",3
navi,2
navig,6
nba,372
nba-best,6
ncaa.com,4
nearli,144
neat.,2
"neb.,",2
necessary.,3
needed.,5
needs.,3
negative:,1
neil,1
neither,21
"nerves,",1
nestl,1
net,88
netflix,1
nets',4
nets.,5
nevada’,3
nevertheless.,1
news,43
"newsletter,",4
next-closest,2
next-highest,1
next?,2
nia,1
nich,1
nicknam,8
nicola,3
nigh-gull),1
night,272
night?,1
nike,78
ninth-seed,39
nip-and-tuck,5
nit.,13
nixon,1
nl.,1
"no,",12
nod,8
non-overtim,3
non-playoff,1
none,27
nonetheless,3
nonfreshman,1
nonprofit,1
noon.,1
nor,4
northeastern',5
northeastern.,1
northern,38
northwest,1
northwestern',1
northwestern.,3
not),1
not-so-touch,2
not.',1
notch,10
noth,68
novel,16
november.,7
now',1
now.,43
nowaday,1
nowher,6
"number,",1
nun,1
"nurkic!,",1
"o'bannon,",1
"o.k.,",2
"oakland,",10
oboist,1
"obviously,",24
occasions.,1
occurred.,1
odu,3
of),1
off-the-court,4
off.,30
offend,1
offensive-mind,2
"office,",1
officials',1
officials.,7
offseason,3
"offseason,",6
"often,",2
ogunbowale',1
ogunbowale.,2
"ogwumike,",1
"ohio,",4
"oklahoman,",2
oklahoma’,1
okogie',1
"olajuwon,",1
old,60
olynyk,12
omari,2
one,996
one-on-on,7
"one-on-one,",1
one-point,13
one-point-someth,1
ones.,4
ongo,9
onlook,1
onset,1
onwuka,1
onyenwere',1
oop,2
openbookmn.org,2
"opener,",4
opening-gam,2
operate.,1
operators.,2
opponent',5
opponent.,4
opponents),2
oppos,20
oprah,11
opt,5
"optimism,",2
orange-clad,1
ore.,29
oregon’,4
orlov,1
ornaments.,2
orpik,3
orrin,2
osborn,2
oshi,3
osman,2
"others,",4
others:,2
"oubre,",2
ourself,1
"out,",49
out-of-nowher,2
out:,2
outburst,2
outcoach,2
outcome.,1
outfield,2
outhustl,1
outlast,13
outlet,5
outlier,1
outpour,1
output,2
outrageous:,1
outright,3
"outs,",1
outset,5
outshoot,2
"ovc,",1
"over,'",1
over/und,1
overall),2
overjoyeds.,1
overload,3
overlook,7
"overlooked,",2
overwatch,2
"own,",5
owner,16
ownership.,1
pac-12,75
pace,52
pacers.,1
pacific-12.,1
pain-free.,1
palm,3
palpable.,1
pandemonium,1
panther,11
papa,11
par-4,5
paradox,1
"parents,",3
pari,9
parker,17
"parlay,",1
paroxysm,1
parson,4
parti,15
partial,2
"parties,",1
partner,8
pascal,10
passer.,1
passion,13
past,267
patern,2
pau,5
paul',7
paul.,1
pavilion,5
paxson.,1
payabl,1
payback,1
payouts.,4
payten,2
peac,4
pearl',4
pearl.,3
"pearson,",2
peel,2
peleg,2
pelicans',3
pelicans.,5
pell,8
penalty.,1
peninsula,1
pep,2
pepper,6
peralta,1
perceiv,4
percent).,6
percent;,1
"percentage,",4
perform,110
perfum,1
period,55
personnel,3
"perspectives,",1
petti,2
philadelphia',4
philadelphia.,6
philip,1
"philly,",1
philosoph,1
philosophy.,2
phoenix,57
"phoenix,",6
phoenix:,3
phone,28
photo,7
phylli,1
"pick,",10
pick-and-rol,3
"pick-and-roll,",1
picks.,10
pier,1
"pile,",3
"pill,",1
pillar,1
"pilot,",4
pinky.,1
pitch,20
pitcher-batt,1
"pitchers,",1
pitches.',1
pitino',3
pitino.,5
pitino’,1
"places,",1
plantar,3
plate,4
"platform,",1
"play,",76
play-in,15
play-mak,1
playoff-bound.,1
playoffs;,1
plays.,12
pleas,9
pnc,1
podcast,5
poet,4
points),21
pontiff,1
"pool,",1
poole',1
poor,19
popovich,18
porti,2
"portland,",33
portland:,1
"possess,",1
possessions),1
post,111
postmedia,2
potential.,3
"pounds),",1
pounds.,6
"powerhouse,",1
practices).,2
pre-season,3
predecessor,1
predict,22
predictor,1
pregam,13
presenc,8
presence.,1
"president,",1
presnel,2
"pressure,",3
pressures.,2
presum,4
"pretty,",2
prevent,22
price.,3
pride:,2
"pridgett,",1
primarili,4
prison,2
prize,2
probe).,2
"problem,",4
problem:,2
"problems,",3
proclaim,1
"procreate,",2
profanity-lac,2
"profession,",1
program,221
program-record,1
"project,",2
prominently.,1
properli,1
property',1
property.,1
propos,1
"prosecutors,",4
"protection,",3
protein,1
protocol),1
prove,55
provid,77
"provided,",1
psu',1
psych,2
"public,",2
"publicized,",1
"publishers,",1
pugnaci,1
pull-up,2
"punch,",2
pundit,1
punish,7
purdu,181
purdue-old,2
purdue’,7
push,126
putaway,1
"puzzles,",2
pyeongchang,1
"quadriceps,",1
"quarter,",123
quarterfinals.,4
quick-scor,1
quick.,1
quinnipiac.,1
quo,1
rabalai,1
race.,4
racers',4
racers.,2
racetrack,1
rahm).,1
rainey',1
raiquan,10
ralli,94
ramen,1
ramirez,1
rariti,1
rash,2
rate,28
"rattled,",1
re-ent,1
re-seed,1
react,4
ready.,4
real,57
realiti,12
really?,2
reasons.,7
rebel,7
rebounding.,6
"rebounds,",156
rebuf,1
rebut,1
receipt,1
recently.,3
recognit,4
record-ti,1
record.,41
recov,26
recruit',2
recruit.,7
"recruiter,",2
reedi,3
refer,29
referenc,1
reflect,12
refus,3
regan,1
regard,12
regist,6
regret.,1
regular-season,80
reign.,1
rel,12
"relationship,",1
"relaxed,",2
relay,1
"release,",3
relent,2
relinquish.,4
reload,1
"remaining,",26
renegad,4
renew,1
reopen,2
repaired.,1
replay.,1
replenish,1
report,259
"report,",3
represent,1
reput,3
reserv,47
reserves.,2
reset,1
"resident,",1
resistance.,1
resound,1
"respectfully,",1
respectively.,6
responds.,1
restaurateur,2
restrictions:,1
retire.,4
retool,3
"retooled,",1
returned.,1
revenue-gener,1
reviews.,1
"revolution,",1
rewrit,1
reynold,15
rhyne,7
rhythm.,5
rice,19
"richardson,",2
ridiculous.,2
rigor,2
riley.,2
"rim-rattling,",2
ring,8
riopel,4
rise-above-it-al,2
rising.,1
risk.,1
ristanov,1
ritual,2
river,37
road.,17
robertson,4
robinson.,3
"rochester,",2
"rockets,",3
rockets:,12
rocki,2
rodriguez,1
"rogers,",2
roker,1
ronda,4
rondo,9
rookie-record,1
room,104
root,14
"ropes,",1
rosfeld,1
rounded.,1
rounds.,10
"roy,",2
ruiz,1
"rules,",6
rumor,7
"run,",38
run:,2
runaway.,1
runner-up,11
"runs,",9
rush.,2
russell',2
russo,21
rutgers?,1
ryan,36
"ryder,",1
ryon,1
"s.c.,",5
said,1059
sails.,1
sake,2
salaci,1
salti,1
salut,1
sampl,3
sampson,21
sandwich,2
satur,1
saturday',35
"saturday),",1
saturday.,118
saunders:,2
savor,4
savoy,4
saye,6
scandals.,2
scare.,1
scheer,1
scheme.,2
"scheyer,",1
schnatter,5
"scholarships,",1
school-coach,1
schroder,4
sci-fi,15
scientist,1
score.,21
scoreboard,2
scott',1
scratch.,2
screen,13
"screen,",8
"screens,",3
screw,2
seahawk,4
search.,2
season-high.,1
season-long.,1
seasons),1
seasons).,1
seat,17
seattl,12
seattle',2
seattle.,1
sebastian,1
sec,89
secod,1
second-biggest,5
second-most,11
second-round,103
second-seed,134
second.,21
seconds;,1
secreci,1
secretariat,1
seed.',1
seed;,3
seemingli,6
select,80
selectors:,1
self',2
self-serv,1
self.,2
semifinals.,42
seminoles’,2
senator’,1
sensor',2
september.,4
sequest,1
sereign,1
"series,",19
"service,",2
session,13
sessions.,1
"settled,",1
settlement,4
seven).,1
"seven,",6
seventh-seed,39
sex,12
shakedown.,2
shaken,4
shaki,5
shamori,7
shannon,3
shantaram,8
"shape,",2
sharing.,2
sharp,13
shaun,4
she?,1
sheet.,1
shell,1
shine,5
shocked,3
shocker,4
"shoe,’",1
shook,11
shoot-around,2
shootaround.,1
"short,",9
short-form,4
shoulder,20
shoving.,2
show-cause,3
showcase.,1
"showed,",2
shower,1
"shows,",5
shush,1
shyamalan,4
sibi,4
sick.,1
"sideline,",2
"sides,",2
sides:,1
sigh,3
signific,26
significantli,2
silki,1
silvio,8
"simonds,",2
simple:,1
"sims,",4
simul,6
simulator:,1
"since,",6
sisters),1
"site,",1
sites.,1
six-gam,12
six-point,3
six.,6
sixth-lead,2
sixth-se,1
sixth.,1
size-15,1
size.,9
sketches.,1
skills.,1
skirmish,2
sky',1
skype,1
"skyrocketed),",1
slam,16
"slapstick,",1
sleep,4
slipper,1
"slog,",1
"sloppy,",1
slot,5
slovenia,7
slower;,1
slowli,13
slugfest,2
slump,7
small-forward,1
small.,1
smarter,4
"smith-pelly,",3
smollett,1
snap,36
snapped.,6
sneed,1
soaked.,1
soccer,14
societ,1
socon,3
soft,4
sokol,2
"solid,",1
solut,1
somewhat,5
sonam,4
"sonya,",1
soon,33
sooners’,1
sophi,3
sore,46
"sorority,",1
"souders,",1
sousa,4
southern,42
"southern,",3
southern:,1
souza,4
spangl,2
sparingli,1
speak,23
"specialist,",1
spectacularli,1
speech.,1
"spellman,",1
spill,6
spirit,11
"spirit,",1
spoelstra.,1
"spokane,",6
spokesman,10
"sportsbook,",1
"spot,",5
spotlight,4
spots.,8
sprain,47
"sprain,",7
spread-the-floor,4
springi,1
sprout,2
spurt.,6
squander,6
squeamish,1
squeeze,1
sr.,1
stadium,3
stage,45
stamina,1
standout,13
standpoint.,3
"stands,",3
star,243
stardom,10
staredown,1
"stark,",1
start;,1
starter,64
startl,1
"starts,",1
starts:,1
"state,",158
state:,65
statistic’,1
"stats,",2
stature.,1
"status,",1
status:,1
stay,114
steady.,1
"steal,",4
stef,4
stem,7
steveson,1
stewart,8
stickback,1
stock.,1
stokes',1
stokes.,1
stomach,4
stomping.,3
stone,9
"stopper,",1
stories,4
"story,",5
strategi,8
strategist,2
streak.,40
streams.,2
strikingli,3
struck,14
strum,1
studi,15
studiou,2
stumbl,14
stun,32
style,24
stymi,2
substanti,5
suburb,1
"suck,",1
sucks.,1
sudden,4
"sudden,",1
"suddenly,",4
suffici,1
suffoc,4
"suggests,",2
suit,11
sun-up,1
suppli,6
support,490
"supremacist,",1
"supreme,",1
sure.,12
surefir,2
surg,49
surgeri,32
surnam,1
surpris,53
"surprises,",2
surprises:,1
"surreal,",1
surrend,1
surviv,50
survivor,1
suspended:,1
suspens,17
suspici,1
swac',1
swagger,5
"swagger,",4
swear,2
sweet,404
swetnick,1
swing.,1
"symptoms,",3
syracuse-fordham,1
syracuse’,3
t.j.,11
tabl,11
tacko,24
"tacko,",2
tagyn,2
tail,4
takeout.,1
talk-show,2
taller.,1
tampa,5
"tampa,",15
tangibl,3
tangl,2
tank,4
tape,3
taped.,1
target.,2
tarnish,1
tatum’,1
"taxes,",1
"taylor,",3
tayyip,1
tcu,7
"teacher,",1
teagu,7
"teague,",3
"teammate,",15
teamrankings.com.,1
teams;,1
teams’,5
team’,21
tech,309
tech-michigan,2
technical.,4
"technicals,",1
teen',1
telemundo,2
television.,1
telling.,1
temper,1
temperatur,2
templ,14
"temple,",4
temple:,1
temporari,2
tendenc,1
tenni,5
"tennis,",1
tension,3
tenuou,1
"term,",1
terrel,11
"terrific,",4
territory:,1
testi,1
testify.,2
texa,366
"texan,",1
texas).,1
that',342
that'd,1
"that's,",2
that.,128
theatr,1
them;,1
theme,5
"theory,",2
there.',2
thereaft,1
"they,",3
thigh,9
"thigh,",2
things.,13
"thinking,",2
thinking:,1
third-longest,1
third-quart,10
third-year,2
thirty-six,1
"this,'",1
"thompson,",6
thousand,15
three-,1
three-peat.,1
"three-year,",3
threshold.,1
throng,2
throttl,2
throughout,41
thud,1
thursday),1
thybul,8
tie-break,3
tigers',35
tigers.,11
"tightness,",1
tilli,20
"tillie,",4
timberwolv,36
time,952
"timely,",1
"timeouts,",3
timoth,1
tini,6
titl,182
to.,17
toe-to-to,2
toil,1
"told,",3
tom,54
"tone,",1
tongue-in-cheek,1
top-fiv,3
top-level,1
top-paid,3
top-seed,161
top-tier,3
"torn,",1
totem,1
tough-nos,1
"toughness,",6
tour,17
tourism-rel,1
tournament),2
tournaments?,1
tourney,21
towns',1
towns.,1
townsend,6
towson—,1
track,45
tracker,3
"tracks,",1
traction,2
"tracy,",2
trade.,3
"traffickers,",1
train,19
"train,",1
trainer,3
transferring.,2
transpar,2
trap,4
travel,24
travis',2
"treatment,",1
tremend,21
"tremendous,",1
trenton,1
trevon,1
trey,16
trial.,2
trim,16
trinneer,1
tripl,17
triple-doubl,97
"trips,",3
triumphant,1
triumphantli,1
"trouble,",7
trouble:,1
troubles.,1
troubling.,1
true,22
tryst,2
tubbs',2
tuck,1
"tucker,",1
tuesday',8
tuesday.,25
tv.,3
twenti,2
two-hom,1
two-third,1
two-to-four,1
two-way,3
two-week,1
two-year,6
two.,17
tyler,47
typical.,1
"typically,",1
tyrnauer,4
u,2
u.m.b.c.’,1
u.n.c.,1
"ucf,",2
ucf:,3
"ucla,",7
ucla-maryland,1
ucla:,3
uconn’,3
ufc,11
umbc,9
unacceptable.,1
unanim,7
"unbeaten,",1
uncertain.,1
uncl,2
uncommon.,1
underseed,1
underst,2
undescribable.,1
unholi,1
"unicii,",1
unicorn,1
union,9
"union,",1
univis,1
unknown.,1
unleash,1
unless,12
unlikeliest,1
unlucki,2
unnecessari,1
unpolish,2
"unrealistic,",1
"unrelated,",1
"unselfishness,",2
unshak,1
unsur,2
"unveiled,",1
unveiling.,1
"up-and-coming,",2
up-and-down,5
upon,8
upper,6
upstag,1
us.,53
vacanc,1
vachon,2
"vagabonds,",1
vagari,1
"valley,",5
value.,1
variety.,32
"vaughn,",2
veer,1
"vegas,",12
vegas:,1
venezuela,1
venue.,4
verg,4
"verlander,",1
vermont',2
vermont.,8
veto,1
vibe,4
villaflor',1
villanova,99
vincenzo,1
violence;,1
virginia',26
virginia.,26
virtu,2
"vision,",1
visitors',1
visitors.,1
vivid,1
vogelpohl,1
voice,3
"volleyball,",1
vow,4
vy,5
w.n.b.a.,3
wa,17
wait.,3
waiv,5
waived.,1
wallac,1
walt,5
warlick,19
warlick',7
"warm-ups,",1
warp,1
warren',1
warriors?,1
was.,11
wasn't.,2
wast,6
watanab,2
way?,1
we'll,40
"weak,",1
web,1
weirdli,1
well,150
well-lik,1
went,461
west).,1
"west,",16
westboro,1
westbrook,24
western,60
westwood.,1
we look,1
we’d,2
we’r,28
"when,",5
whenev,7
whether,88
which,7
"which,",5
whiff,1
white’,2
"who,",4
whoop,2
widespread,2
wigginton,2
wild,27
wildcats',17
wildcats.,12
wiley,5
"wiley,",1
wilk,11
"will,",2
williams-flournoy,1
williamson',17
williamson.,22
williamson’,17
williford,6
wilson.,1
windfal,6
windler',6
winning',1
winning.,11
winston?,1
wire.,3
wisconsin,52
"wise,",2
with,161
witherspoon,8
"witnesses,",1
wnba',2
wnba.,3
wofford's.,1
wojciechowski,6
wolf,22
won,1
wood,41
"wooden,",2
wooten',1
wooten.,1
words.,1
workers.,1
"worried,",1
"worse,",1
"worthy,",1
wrap-around,1
wreak,1
wrest,1
wright',3
wright.,2
wrister,1
wrongdoing.,6
wrote.),1
yachty’,1
yahoo,10
"yahoo,",4
yahoo:,2
yard,3
yellen,1
yesterday,3
"yet,",14
yin,2
yoeli,3
yogi,1
york,111
you?,2
yum,2
yum!,3
zach,21
zags’,4
zion’,1
zipzagam,1
zykera,2
|,5
—freshman,1
‘ant’,1
"‘eaters,’",1
‘mi,1
"‘yeah,",1
‘yes!’,1
$1.2,2
$1.38,1
$1.45,1
$1.9,1
$110,1
$15.2,1
$17.5,1
$245.4,1
$247.7,1
$250,1
$266.4,1
$3.5,1
"$30,000",1
$31.5,1
$33.8,1
